20140102;000001;1225.700000000;1
20140102;000004;1225.800000000;1
20140102;000005;1225.800000000;1
20140102;000012;1225.900000000;6
20140102;000012;1225.800000000;0
20140102;000012;1225.700000000;0
20140102;000014;1225.700000000;1
20140102;000016;1225.900000000;1
20140102;000028;1225.700000000;6
20140102;000030;1225.700000000;1
20140102;000031;1225.600000000;5
20140102;000031;1225.700000000;0
20140102;000033;1225.600000000;1
20140102;000036;1225.600000000;2
20140102;000037;1225.600000000;1
20140102;000043;1225.500000000;1
20140102;000044;1225.500000000;3
20140102;000044;1225.600000000;0
20140102;000046;1225.600000000;10
20140102;000048;1225.500000000;1
20140102;000050;1225.400000000;24
20140102;000050;1225.300000000;0
20140102;000050;1225.500000000;0
20140102;000051;1225.400000000;1
20140102;000052;1225.400000000;2
20140102;000053;1225.400000000;3
20140102;000054;1225.400000000;3
20140102;000054;1225.500000000;0
20140102;000055;1225.300000000;2
20140102;000101;1225.300000000;1
20140102;000104;1225.400000000;1
20140102;000109;1225.300000000;13
20140102;000111;1225.300000000;3
20140102;000112;1225.200000000;5
20140102;000112;1225.300000000;0
20140102;000112;1225.200000000;0
20140102;000113;1225.300000000;3
20140102;000114;1225.100000000;1
20140102;000116;1225.100000000;3
20140102;000116;1225.300000000;0
20140102;000116;1225.100000000;0
20140102;000117;1225.200000000;2
20140102;000118;1225.100000000;1
20140102;000119;1225.100000000;1
20140102;000120;1225.100000000;1
20140102;000123;1225.100000000;1
20140102;000124;1225.200000000;10
20140102;000125;1225.200000000;1
20140102;000129;1225.100000000;8
20140102;000129;1225.200000000;0
20140102;000130;1225.200000000;5
20140102;000130;1225.100000000;0
20140102;000131;1225.200000000;26
20140102;000131;1225.100000000;0
20140102;000132;1225.100000000;8
20140102;000139;1225.100000000;14
20140102;000145;1225.000000000;2
20140102;000146;1225.000000000;8
20140102;000150;1225.000000000;1
20140102;000153;1224.900000000;8
20140102;000153;1224.700000000;0
20140102;000154;1224.800000000;25
20140102;000154;1224.500000000;0
20140102;000154;1224.600000000;0
20140102;000155;1224.800000000;2
20140102;000155;1224.700000000;0
20140102;000156;1224.700000000;2
20140102;000156;1224.600000000;0
20140102;000158;1224.700000000;5
20140102;000158;1224.600000000;0
20140102;000158;1224.700000000;0
20140102;000200;1224.600000000;1
20140102;000202;1224.500000000;1
20140102;000210;1224.400000000;1
20140102;000212;1224.400000000;8
20140102;000213;1224.400000000;2
20140102;000214;1224.400000000;2
20140102;000215;1224.400000000;5
20140102;000216;1224.400000000;2
20140102;000216;1224.500000000;0
20140102;000218;1224.400000000;4
20140102;000219;1224.400000000;6
20140102;000219;1224.300000000;0
20140102;000219;1224.200000000;0
20140102;000220;1224.400000000;10
20140102;000220;1224.300000000;0
20140102;000223;1224.200000000;1
20140102;000224;1224.200000000;1
20140102;000225;1224.200000000;2
20140102;000226;1224.300000000;1
20140102;000227;1224.300000000;2
20140102;000227;1224.200000000;0
20140102;000228;1224.300000000;2
20140102;000229;1224.200000000;4
20140102;000229;1224.300000000;0
20140102;000230;1224.200000000;4
20140102;000231;1224.200000000;6
20140102;000231;1224.100000000;0
20140102;000234;1224.100000000;7
20140102;000236;1224.000000000;1
20140102;000238;1224.100000000;10
20140102;000238;1224.000000000;0
20140102;000238;1224.100000000;0
20140102;000239;1224.100000000;1
20140102;000240;1224.000000000;14
20140102;000240;1223.900000000;0
20140102;000242;1224.000000000;1
20140102;000243;1224.000000000;1
20140102;000244;1224.000000000;3
20140102;000245;1224.000000000;5
20140102;000245;1223.900000000;0
20140102;000246;1223.900000000;2
20140102;000247;1223.900000000;4
20140102;000247;1224.000000000;0
20140102;000248;1224.000000000;4
20140102;000249;1224.000000000;5
20140102;000249;1223.900000000;0
20140102;000250;1224.000000000;4
20140102;000250;1223.900000000;0
20140102;000251;1223.900000000;2
20140102;000252;1224.000000000;20
20140102;000252;1223.700000000;0
20140102;000254;1224.000000000;1
20140102;000255;1224.000000000;1
20140102;000256;1223.900000000;2
20140102;000256;1224.000000000;0
20140102;000257;1224.000000000;1
20140102;000258;1223.900000000;19
20140102;000259;1223.900000000;1
20140102;000300;1223.900000000;4
20140102;000303;1223.900000000;1
20140102;000309;1223.800000000;1
20140102;000310;1223.900000000;2
20140102;000310;1224.000000000;0
20140102;000312;1223.900000000;1
20140102;000314;1224.000000000;11
20140102;000314;1224.100000000;0
20140102;000318;1223.900000000;1
20140102;000319;1223.900000000;9
20140102;000320;1224.100000000;1
20140102;000323;1224.000000000;2
20140102;000324;1224.100000000;13
20140102;000324;1224.000000000;0
20140102;000326;1224.100000000;2
20140102;000327;1224.100000000;24
20140102;000327;1224.200000000;0
20140102;000327;1224.000000000;0
20140102;000328;1224.100000000;1
20140102;000331;1224.200000000;1
20140102;000333;1224.200000000;16
20140102;000333;1224.300000000;0
20140102;000338;1224.100000000;1
20140102;000339;1224.100000000;2
20140102;000346;1224.100000000;8
20140102;000347;1224.100000000;6
20140102;000347;1224.300000000;0
20140102;000348;1224.200000000;1
20140102;000352;1224.100000000;1
20140102;000359;1224.000000000;3
20140102;000404;1224.000000000;13
20140102;000404;1224.200000000;0
20140102;000406;1224.300000000;5
20140102;000408;1224.200000000;2
20140102;000410;1224.200000000;1
20140102;000411;1224.300000000;20
20140102;000415;1224.200000000;2
20140102;000415;1224.400000000;0
20140102;000417;1224.200000000;1
20140102;000418;1224.300000000;2
20140102;000419;1224.300000000;1
20140102;000421;1224.400000000;20
20140102;000421;1224.500000000;0
20140102;000426;1224.500000000;1
20140102;000428;1224.400000000;1
20140102;000429;1224.400000000;1
20140102;000430;1224.400000000;11
20140102;000430;1224.600000000;0
20140102;000432;1224.500000000;1
20140102;000434;1224.700000000;8
20140102;000434;1224.600000000;0
20140102;000436;1224.600000000;1
20140102;000450;1224.400000000;2
20140102;000451;1224.400000000;2
20140102;000451;1224.300000000;0
20140102;000453;1224.200000000;2
20140102;000455;1224.200000000;1
20140102;000457;1224.100000000;11
