20130905;100001;9082.000000000;3
20130905;100001;9083.000000000;32
20130905;100001;9085.000000000;1
20130905;100001;9086.000000000;4
20130905;100001;9086.000000000;4
20130905;100001;9086.000000000;3
20130905;100001;9086.000000000;1
20130905;100001;9086.000000000;12
20130905;100001;9086.000000000;8
20130905;100001;9087.000000000;3
20130905;100001;9088.000000000;5
20130905;100001;9089.000000000;10
20130905;100001;9090.000000000;8
20130905;100001;9090.000000000;5
20130905;100001;9091.000000000;20
20130905;100001;9092.000000000;2
20130905;100001;9093.000000000;20
20130905;100001;9095.000000000;2
20130905;100001;9095.000000000;5
20130905;100001;9095.000000000;2
20130905;100001;9095.000000000;1
20130905;100001;9095.000000000;5
20130905;100001;9095.000000000;2
20130905;100001;9096.000000000;2
20130905;100001;9096.000000000;10
20130905;100001;9096.000000000;6
20130905;100001;9096.000000000;1
20130905;100001;9097.000000000;10
20130905;100001;9097.000000000;1
20130905;100001;9097.000000000;4
20130905;100001;9097.000000000;10
20130905;100001;9097.000000000;1
20130905;100001;9097.000000000;3
20130905;100001;9097.000000000;1
20130905;100001;9097.000000000;32
20130905;100001;9097.000000000;1
20130905;100001;9097.000000000;4
20130905;100001;9097.000000000;4
20130905;100001;9098.000000000;1
20130905;100001;9098.000000000;4
20130905;100001;9098.000000000;1
20130905;100001;9098.000000000;1
20130905;100001;9098.000000000;8
20130905;100001;9098.000000000;1
20130905;100001;9095.000000000;8
20130905;100001;9098.000000000;41
20130905;100001;9098.000000000;2
20130905;100001;9098.000000000;1
20130905;100001;9099.000000000;5
20130905;100001;9099.000000000;1
20130905;100001;9099.000000000;1
20130905;100001;9099.000000000;1
20130905;100001;9099.000000000;1
20130905;100001;9099.000000000;10
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;5
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;2
20130905;100001;9100.000000000;1
20130905;100001;9100.000000000;1
20130905;100001;9095.000000000;7
20130905;100001;9095.000000000;1
20130905;100001;9094.000000000;36
20130905;100001;9094.000000000;3
20130905;100001;9094.000000000;7
20130905;100001;9093.000000000;1
20130905;100001;9094.000000000;1
20130905;100001;9094.000000000;5
20130905;100002;9094.000000000;40
20130905;100002;9099.000000000;36
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;2
20130905;100002;9100.000000000;10
20130905;100002;9100.000000000;15
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;2
20130905;100002;9100.000000000;92
20130905;100002;9100.000000000;4
20130905;100002;9098.000000000;1
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;25
20130905;100002;9100.000000000;70
20130905;100002;9100.000000000;8
20130905;100002;9100.000000000;50
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;20
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;2
20130905;100002;9100.000000000;1
20130905;100002;9102.000000000;4
20130905;100002;9102.000000000;1
20130905;100002;9102.000000000;7
20130905;100002;9102.000000000;7
20130905;100002;9099.000000000;7
20130905;100002;9100.000000000;2
20130905;100002;9100.000000000;1
20130905;100002;9101.000000000;1
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;3
20130905;100002;9100.000000000;1
20130905;100002;9101.000000000;5
20130905;100002;9102.000000000;1
20130905;100002;9100.000000000;1
20130905;100002;9102.000000000;1
20130905;100002;9102.000000000;3
20130905;100002;9100.000000000;11
20130905;100002;9100.000000000;1
20130905;100002;9100.000000000;1
20130905;100002;9099.000000000;1
20130905;100002;9099.000000000;1
20130905;100002;9099.000000000;1
20130905;100002;9099.000000000;2
20130905;100002;9102.000000000;5
20130905;100002;9102.000000000;2
20130905;100002;9102.000000000;23
20130905;100002;9102.000000000;1
20130905;100002;9103.000000000;1
20130905;100002;9103.000000000;2
20130905;100002;9103.000000000;2
20130905;100002;9104.000000000;5
20130905;100002;9104.000000000;1
20130905;100002;9104.000000000;10
20130905;100002;9104.000000000;2
20130905;100002;9104.000000000;2
20130905;100002;9105.000000000;1
20130905;100002;9099.000000000;1
20130905;100002;9099.000000000;2
20130905;100002;9099.000000000;18
20130905;100002;9099.000000000;2
20130905;100002;9098.000000000;8
20130905;100002;9104.000000000;1
20130905;100002;9098.000000000;1
20130905;100002;9104.000000000;2
20130905;100002;9098.000000000;1
20130905;100002;9104.000000000;47
20130905;100002;9105.000000000;103
20130905;100003;9099.000000000;2
20130905;100003;9105.000000000;8
20130905;100003;9103.000000000;1
20130905;100003;9105.000000000;1
20130905;100003;9105.000000000;2
20130905;100003;9105.000000000;5
20130905;100003;9105.000000000;1
20130905;100003;9097.000000000;4
20130905;100003;9100.000000000;2
20130905;100003;9106.000000000;1
20130905;100003;9099.000000000;1
20130905;100003;9099.000000000;1
20130905;100003;9104.000000000;4
20130905;100003;9105.000000000;12
20130905;100003;9103.000000000;3
20130905;100003;9104.000000000;3
20130905;100003;9105.000000000;4
20130905;100003;9097.000000000;3
20130905;100003;9105.000000000;2
20130905;100003;9102.000000000;5
20130905;100003;9101.000000000;20
20130905;100003;9104.000000000;3
20130905;100003;9105.000000000;10
20130905;100003;9101.000000000;13
20130905;100003;9101.000000000;3
20130905;100003;9105.000000000;2
20130905;100003;9105.000000000;2
20130905;100003;9105.000000000;1
20130905;100003;9105.000000000;14
20130905;100003;9105.000000000;2
20130905;100003;9101.000000000;14
20130905;100003;9100.000000000;1
20130905;100003;9100.000000000;19
20130905;100003;9102.000000000;2
20130905;100003;9100.000000000;81
20130905;100003;9099.000000000;3
20130905;100003;9098.000000000;1
20130905;100003;9097.000000000;10
20130905;100003;9097.000000000;3
20130905;100003;9097.000000000;7
20130905;100003;9096.000000000;5
20130905;100003;9096.000000000;2
20130905;100003;9096.000000000;28
20130905;100003;9095.000000000;33
20130905;100003;9094.000000000;25
20130905;100003;9104.000000000;36
20130905;100003;9106.000000000;3
20130905;100003;9106.000000000;17
20130905;100003;9101.000000000;3
20130905;100003;9106.000000000;10
20130905;100003;9106.000000000;1
20130905;100004;9107.000000000;1
20130905;100004;9107.000000000;9
20130905;100004;9107.000000000;5
20130905;100004;9107.000000000;1
20130905;100004;9107.000000000;25
20130905;100004;9108.000000000;1
20130905;100004;9108.000000000;2
20130905;100004;9109.000000000;1
20130905;100004;9109.000000000;10
20130905;100004;9109.000000000;1
20130905;100004;9109.000000000;10
20130905;100004;9110.000000000;4
20130905;100004;9110.000000000;2
20130905;100004;9110.000000000;2
20130905;100004;9110.000000000;12
20130905;100004;9111.000000000;5
20130905;100004;9111.000000000;4
20130905;100004;9111.000000000;1
20130905;100004;9111.000000000;1
20130905;100004;9112.000000000;2
20130905;100004;9113.000000000;2
20130905;100004;9114.000000000;5
20130905;100004;9114.000000000;35
20130905;100004;9097.000000000;2
20130905;100004;9105.000000000;2
20130905;100004;9104.000000000;1
20130905;100004;9104.000000000;1
20130905;100004;9105.000000000;16
20130905;100004;9105.000000000;12
20130905;100004;9106.000000000;8
20130905;100004;9100.000000000;2
20130905;100004;9109.000000000;3
20130905;100004;9099.000000000;2
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;5
20130905;100004;9099.000000000;4
20130905;100004;9098.000000000;1
20130905;100004;9098.000000000;5
20130905;100004;9107.000000000;1
20130905;100004;9107.000000000;6
20130905;100004;9108.000000000;14
20130905;100004;9099.000000000;3
20130905;100004;9100.000000000;1
20130905;100004;9099.000000000;1
20130905;100004;9104.000000000;1
20130905;100004;9105.000000000;1
20130905;100004;9107.000000000;2
20130905;100005;9107.000000000;1
20130905;100005;9098.000000000;5
20130905;100005;9097.000000000;17
20130905;100005;9096.000000000;18
20130905;100005;9099.000000000;1
20130905;100005;9106.000000000;35
20130905;100005;9107.000000000;17
20130905;100005;9108.000000000;36
20130905;100005;9108.000000000;30
20130905;100005;9110.000000000;2
20130905;100005;9112.000000000;29
20130905;100005;9113.000000000;3
20130905;100005;9106.000000000;1
20130905;100005;9108.000000000;1
20130905;100005;9109.000000000;3
20130905;100005;9109.000000000;10
20130905;100005;9103.000000000;3
20130905;100005;9108.000000000;4
20130905;100005;9108.000000000;1
20130905;100005;9109.000000000;15
20130905;100005;9109.000000000;2
20130905;100005;9108.000000000;40
20130905;100005;9109.000000000;2
20130905;100005;9113.000000000;2
20130905;100005;9113.000000000;5
20130905;100005;9102.000000000;1
20130905;100005;9102.000000000;1
20130905;100005;9102.000000000;10
20130905;100005;9099.000000000;1
20130905;100005;9099.000000000;1
20130905;100005;9099.000000000;1
20130905;100005;9103.000000000;17
20130905;100005;9108.000000000;3
20130905;100005;9109.000000000;4
20130905;100005;9105.000000000;16
20130905;100006;9109.000000000;2
20130905;100006;9109.000000000;16
20130905;100006;9104.000000000;1
20130905;100006;9104.000000000;2
20130905;100006;9109.000000000;1
20130905;100006;9109.000000000;7
20130905;100006;9110.000000000;17
20130905;100006;9110.000000000;3
20130905;100006;9111.000000000;25
20130905;100006;9105.000000000;1
20130905;100006;9110.000000000;5
20130905;100006;9105.000000000;3
20130905;100006;9109.000000000;8
20130905;100006;9109.000000000;5
20130905;100006;9109.000000000;2
20130905;100006;9104.000000000;1
20130905;100006;9104.000000000;1
20130905;100006;9104.000000000;1
20130905;100006;9105.000000000;1
20130905;100006;9107.000000000;1
20130905;100006;9104.000000000;6
20130905;100007;9110.000000000;1
20130905;100007;9109.000000000;3
20130905;100007;9110.000000000;4
20130905;100007;9110.000000000;3
20130905;100007;9111.000000000;3
20130905;100007;9111.000000000;5
20130905;100007;9112.000000000;20
20130905;100007;9111.000000000;1
20130905;100007;9109.000000000;1
20130905;100007;9109.000000000;5
20130905;100007;9109.000000000;5
20130905;100007;9109.000000000;5
20130905;100007;9109.000000000;2
20130905;100007;9104.000000000;3
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;1
20130905;100007;9104.000000000;4
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9104.000000000;5
20130905;100007;9103.000000000;3
20130905;100007;9102.000000000;2
20130905;100007;9102.000000000;1
20130905;100007;9101.000000000;3
20130905;100007;9100.000000000;1
20130905;100007;9100.000000000;5
20130905;100007;9100.000000000;2
20130905;100007;9105.000000000;1
20130905;100007;9103.000000000;6
20130905;100007;9108.000000000;6
20130905;100007;9109.000000000;2
20130905;100007;9109.000000000;10
20130905;100008;9109.000000000;1
20130905;100008;9103.000000000;1
20130905;100008;9107.000000000;1
20130905;100008;9104.000000000;12
20130905;100008;9103.000000000;36
20130905;100009;9106.000000000;1
20130905;100009;9102.000000000;1
20130905;100009;9105.000000000;1
20130905;100009;9105.000000000;9
20130905;100009;9106.000000000;3
20130905;100009;9107.000000000;4
20130905;100010;9104.000000000;5
20130905;100010;9100.000000000;4
20130905;100010;9100.000000000;6
20130905;100010;9099.000000000;1
20130905;100010;9099.000000000;6
20130905;100010;9103.000000000;1
20130905;100010;9099.000000000;2
20130905;100010;9103.000000000;5
20130905;100010;9101.000000000;1
20130905;100010;9103.000000000;9
20130905;100010;9104.000000000;1
20130905;100011;9099.000000000;55
20130905;100011;9099.000000000;2
